age,income,utilization,default_flag
33,34126.943592463664,0.9433489933902287,1
28,68623.4129073409,0.43717648757013017,1
79,87790.58137268596,0.9135730085612939,1
63,79169.17823703788,0.5814883361372435,0
77,10952.77955986483,0.9545582366438263,1
77,13401.875938248475,0.7771794533285215,0
36,76995.28446424822,0.1624848228433735,0
19,52563.055188981954,0.958717801540764,0
73,46316.8618024568,0.4259415647828263,0
68,81643.26107682868,0.14032596544783582,0
46,55437.17037006099,0.019840646697664943,1
44,32185.769557027106,0.6902043457993251,1
32,28982.17748350886,0.5753796590360282,0
22,40334.92785559056,0.5385775715168742,0
80,77484.14494786547,0.96067188554503,0
52,96771.76294678128,0.8114429265809817,0
40,8851.791739531367,0.7182809299196979,0
41,45741.14225095503,0.7620665358109405,0
57,50846.162501494575,0.46699330281515783,1
38,35984.51654317818,0.7806138441782385,0
43,34925.43899897993,0.6912691690992538,0
23,59909.99538497114,0.06327175937946217,0
24,66456.7382726128,0.9159041187865139,0
76,11955.903104896392,0.4986143371093944,0
74,52366.4077161136,0.23012186500097742,1
67,30426.68006984299,0.6977197371136546,1
36,4868.914568382917,0.5117676519657732,0
48,65999.5300786478,0.14525718247537311,1
51,31024.615565102235,0.11583029410624202,0
26,46391.8229478273,0.8844231203817402,1
34,29487.45419187645,0.40304946810880904,0
27,26458.66166770225,0.740325591643455,1
69,9985.068646106014,0.47199049070208865,0
70,55324.22463968077,0.9446233774199188,1
73,64315.57549623756,0.3178566615168542,0
21,56614.86273683334,0.8843493247891676,0
65,76050.78028010973,0.052823644780867096,0
41,65972.35373297498,0.1256713525819909,1
46,27510.72746289737,0.9376461405647861,0
29,72388.31130817714,0.9610225331248876,0
57,96288.27583657883,0.6003013959524373,1
39,36528.69120910101,0.3616460477234086,0
55,42634.12153001427,0.22329777702203402,0
50,22802.46438602531,0.2506309335484024,1
55,74621.41476100673,0.30665523286751106,0
80,54041.27071607955,0.0885578434862121,0
42,93628.43215425292,0.10497639363215994,0
19,35483.27150621912,0.12411838626375216,1
38,36361.978789070075,0.10419232041126913,0
52,70457.27596726402,0.8850835114290629,0
41,47610.812193757454,0.5561834664272238,1
47,90516.19195944472,0.37520506306504897,0
30,6740.869882171244,0.7473220417497468,0
34,52859.68098626103,0.8014140989868034,1
67,65313.39567602893,0.0875878010968063,0
58,73172.36727334226,0.48725933113275477,1
52,54925.07109843332,0.06021428428766262,1
74,58689.39295017678,0.6189313833068117,0
46,45406.37544124842,0.7829852018576424,0
49,14332.697750022076,0.4668831045103278,0
36,35545.82317031039,0.484433285167327,0
73,85671.30482160588,0.002435735628287028,1
57,16409.4749285104,0.03936974259859449,0
69,12744.745276487758,0.08107905752146483,0
19,90424.1911867305,0.7301078599827654,0
24,7830.931425539087,0.5363161921536278,0
30,49528.979990421285,0.1673022408907051,0
52,98751.63319653296,0.6766472838278264,0
61,99338.50835649506,0.8045360842088062,0
50,9897.403633654849,0.5769231986684256,0
31,99594.47431305016,0.4004005126602109,0
71,73135.40772758384,0.7363130106114271,0
67,52826.46611984973,0.44300081764454424,0
65,42433.97861109352,0.8974236609743746,0
32,99045.26183143031,0.2034747852385247,0
55,45757.71491360743,0.6283958207140735,1
63,65644.27677686143,0.12414000427853433,1
73,15566.885811058712,0.08877252331294483,0
35,97702.4857408136,0.2628251200836048,0
46,51548.78033438257,0.9222075980791548,0
47,88747.12698020121,0.10374210313915688,1
40,5244.07469095785,0.7792818262194305,0
69,67724.70839000253,0.9764667047477036,0
28,10228.59034927755,0.7811972797904104,0
71,75226.70370909765,0.23160725845309815,0
33,93699.93206587706,0.5503476919560362,0
39,42653.7216597898,0.8664709722842898,1
32,8834.565411800782,0.7013962964373455,1
48,2627.797473156709,0.34498061735875196,0
60,93495.51342631658,0.395047729473734,0
40,60048.92644549889,0.04581890756262175,0
42,31926.354065437135,0.2363456999085819,0
34,67684.14968464192,0.02835778316876092,1
77,35684.83643142498,0.8831911640837921,1
34,22241.21077878194,0.09258031056380822,1
44,5803.445833183715,0.7163940702143828,0
73,14714.307732989544,0.7982746584569315,1
39,24932.998992859808,0.6631248890827113,1
23,78152.09929731184,0.20767295485246884,0
52,72753.38386544143,0.26660670905284434,0
44,99629.63749497503,0.9293570306239978,0
40,14796.638134834067,0.2880295342438377,0
51,23959.961192569226,0.4864836841645386,0
47,71564.72637742947,0.2944147003307276,0
71,57903.99135656435,0.7844927721161276,0
66,75029.71164003,0.8879632482361207,0
73,13999.122868861086,0.5597674854910826,0
69,15091.001558793047,0.1895690023620683,0
33,47013.83494951517,0.9688278232203458,1
34,91990.31384589401,0.08867494158368439,0
72,20275.55962892143,0.2868205432265789,0
32,6968.159870458439,0.9535676038939237,0
51,64596.43430107904,0.3643776600627837,0
28,10238.332570019367,0.10193555251418429,0
57,54169.7314045824,0.38180734469583655,0
59,33180.029208084976,0.41207103270236567,1
67,75085.41642957788,0.34771363715138437,0
65,74127.56393046289,0.36857522595358094,0
78,25964.651765834165,0.349853796119884,1
52,63603.61182334817,0.7705077803066693,0
60,61109.72730567036,0.8031164998706267,0
30,19763.33144383315,0.6780766081681837,0
65,14511.018877970047,0.3571818517370874,0
77,20249.980225069834,0.9428766513115163,0
60,86153.62430840133,0.7727495441641012,0
73,95832.60644375936,0.11026204173593113,0
40,94635.97728654419,0.8282615882466802,0
64,81433.51470952827,0.7507988918529223,0
30,56649.10976213257,0.6937863080396098,0
47,84093.6745972206,0.9496020383096785,0
37,29828.687340269444,0.9176620085833925,0
42,97421.28074132912,0.6157853329899542,0
71,91602.35799053535,0.774579754701443,0
34,73476.09861793352,0.4536097585169441,0
72,17855.758971248608,0.3034688441787211,0
50,71613.6108463382,0.7023319196795701,0
31,84772.94484753448,0.3399505532482755,0
71,29446.091105075568,0.056345528549971435,1
55,73987.78688742657,0.11152893032296707,0
48,17302.302191112576,0.9462090722870236,0
54,47088.72242955366,0.5059919307348715,0
66,34884.145196109166,0.0025023140215201245,0
25,70462.55744933682,0.020093326849367932,0
43,65577.82519301894,0.19038456165780693,0
70,5786.733149287101,0.08126512477217362,1
38,15758.579103456184,0.5570560065078791,0
41,29881.21658719138,0.23166060970741764,0
51,7945.400548993116,0.518802087708376,0
19,33218.4556161526,0.28495624185500057,0
48,10878.282201915208,0.3754572594806269,1
73,92611.72151012787,0.0561216093858975,0
28,74675.84796239284,0.5931063177907553,0
55,71186.76365191152,0.17923464840569314,0
