age,income,utilization,default_flag
42,89825.43455958809,0.2518504579523907,0
29,46088.68587814222,0.0711943143038194,0
45,67112.08334967184,0.6546155435372267,0
55,17896.213433538716,0.9183290345723919,0
32,50857.51581392177,0.736494735548649,0
42,99955.25563882821,0.47596422327769317,0
69,29689.196867671908,0.4411022312010058,0
28,39655.9582319784,0.24097809238136292,1
59,50471.962729717365,0.7083171307355425,0
25,43078.73568555579,0.4058259694586044,0
67,28703.356167355876,0.2812765286921649,0
20,86561.26157225062,0.45390897146086473,0
21,48178.82204964339,0.6027606624980977,0
26,63746.70504153414,0.42688231851305636,0
43,49160.180589939526,0.5732254084348835,0
27,13321.122409323987,0.04757368494094616,0
36,16067.967220048278,0.6062325936951534,1
59,30957.041077936025,0.8974681515012009,0
57,38578.95903288761,0.7004024387430138,0
46,32913.604038416146,0.13483460290071736,0
47,92491.8289694706,0.3794231667927863,0
27,93409.94524685618,0.8893788066168332,0
31,79084.30474244428,0.19298314542978634,0
52,53912.680492396794,0.35755206930678873,1
49,27872.97017016076,0.5878060092722746,0
36,72058.49981532623,0.42255465459869246,0
31,74128.03396175573,0.38631184417359177,0
18,94651.78805006255,0.5201496329595933,1
80,34893.58372087198,0.6666794964365569,1
58,40191.22101821274,0.05359663113976454,0
62,90950.29109568344,0.9436944321592704,0
25,59217.80205557074,0.7365703919587607,0
41,8106.639479998587,0.7916592058204303,1
66,17728.51777034509,0.428015660328513,0
53,46032.83433516378,0.24538078893458282,0
44,60016.17172334902,0.3136681131056257,0
23,38377.98808455258,0.44662401496378923,0
50,73802.24853967786,0.6444279488342646,0
37,19303.509855123684,0.34797825391044745,0
67,80090.49322768835,0.06480924549451172,0
23,57002.18548550134,0.625918830440716,1
73,74652.91619278814,0.3225269042962985,0
69,21363.030572423908,0.9871515267715838,0
24,17783.451103698782,0.17153762889151636,0
34,40870.6176285499,0.6783828768414318,0
67,91921.06819157916,0.015796458672213576,0
57,50529.82025999674,0.1895149351201857,0
71,7031.0337657775435,0.49509529329690316,1
57,1403.5698461232496,0.9654055000104774,0
25,26268.550564450445,0.9642845626334967,0
24,57413.92343515847,0.4791587190750334,0
47,93970.90080895707,0.8824183810784644,0
28,72745.67800617732,0.40236244346991046,0
61,92802.7761589163,0.5980155305898892,1
36,32073.715771361185,0.9938608966998799,0
23,71974.38102875218,0.9976676680479755,0
60,87071.1605303381,0.50664696945927,0
77,14238.535158149214,0.34107875486610517,0
60,50694.61573501166,0.34260339096443615,0
61,62477.34306866241,0.4901428958273022,0
72,61949.93946126609,0.750372935667578,0
78,20043.142917823912,0.044201110872482574,0
44,77109.30559055622,0.9079278518899407,0
79,3545.876942111179,0.39716038214454463,0
20,89679.46979999432,0.09181662112979083,0
54,17283.475715911165,0.4012653807542095,0
23,60455.21811504268,0.12969395599082634,0
47,9379.684132189746,0.5431955373621153,0
51,70639.02345850413,0.5952277403301321,0
23,63914.60464847979,0.1396873505202595,1
21,45505.21391768056,0.11456124104631737,1
46,80215.27167499808,0.4916673040591272,1
68,28594.909287219743,0.5552763261443291,0
18,69542.38286004185,0.7497226617597553,0
43,3612.0417941199435,0.9558518230025768,0
78,48668.75934012304,0.8681693249523755,0
63,66049.61512190764,0.08972572480926932,1
63,50788.75853233526,0.42366779477314,0
66,47636.01783853833,0.8103008965615001,0
36,43993.93445615227,0.8447819793984528,0
80,71410.43650705088,0.09680692230331789,1
59,97519.62898719538,0.5322650992513303,0
38,83383.42196531579,0.29053439268618264,0
61,42846.97732744203,0.033347871154435604,1
45,83749.0504349023,0.7664221566003183,0
43,85699.92668038336,0.7522254078400694,0
74,95226.05863595146,0.6123721155061659,0
60,36052.13817136004,0.08242506374773717,0
18,88775.20857049366,0.3585488557364154,0
57,65974.38355131414,0.642644232301156,0
66,25643.45925080239,0.28677057477203916,0
65,47573.812236830854,0.955830829971756,0
68,84586.47786226642,0.13121673655442911,0
46,74193.45829276682,0.39567648089865126,0
78,59432.614214864996,0.6738582905762671,0
44,78079.63407082336,0.4467197719178675,0
75,60410.16479061204,0.35218922596456514,0
58,76025.99816647319,0.25016346066967865,0
70,44922.97256566005,0.5622229666052028,1
64,15246.386639327364,0.5932119851553087,0
20,12192.965888059949,0.4910334075842163,0
21,82743.52026725147,0.13971828066324155,1
71,20436.14056908511,0.46540138742463033,0
34,7186.904187606728,0.7961233473483286,1
52,91261.95469650815,0.02326117156187235,0
33,14114.904669706712,0.7848601969381843,0
18,89776.72720798946,0.47538481584402703,0
46,99182.26025759033,0.5759455229527255,1
69,4709.718220565626,0.7964640270400011,0
38,79186.54541263879,0.21706790403353937,1
59,29530.197851312914,0.32429811011537446,0
46,32687.525404819506,0.18433672381632327,1
65,16381.20450154029,0.5785184287024406,0
58,53355.48269590431,0.663960573105912,0
21,13061.834976798858,0.6436519877932086,0
44,84953.18209382209,0.7524920295888959,1
19,21675.926399976106,0.3538698857237117,0
75,76193.94947475036,0.047340718079368904,1
56,44656.71646934081,0.86208535948824,0
54,56101.10482913398,0.4293212686504321,0
26,94380.97173492929,0.8144654528638416,0
26,59526.63906299425,0.7375324668981103,1
66,5881.938408588499,0.9547058102327984,0
19,98924.4042164112,0.23907466514067066,0
72,55834.07850037658,0.7345813746455836,0
58,33844.10543641878,0.6157044106511501,1
43,26232.67185619705,0.1541706393964123,0
79,80082.61448838288,0.866725313303617,0
70,85313.57861220618,0.42886469821907247,0
50,5071.3562076991875,0.6619332935620913,0
58,88379.4953626228,0.6142059178618223,0
43,95901.89096638147,0.5519242142292075,0
57,55068.95472011813,0.4137499029936559,0
62,94446.23637091636,0.7835858975080353,0
63,26833.129804081113,0.42577955244192756,0
48,23937.162461871874,0.31906929642574255,0
60,49257.07012302923,0.6537232366753863,0
19,2489.6288432977653,0.12169443671487168,0
26,41306.5273957331,0.25096100967972157,0
77,28925.73191851435,0.8727561209471528,1
41,22805.10806653471,0.06986142180364774,0
49,18769.411990292,0.03893544735979704,0
71,86685.37456155564,0.7174961464859464,0
40,56068.34544556055,0.39194974713169606,0
25,13834.839224132873,0.2594743002933687,0
36,11963.239740041354,0.03016253405808622,0
56,82050.96444938061,0.8281615346753213,0
56,64875.39404762922,0.18293298298475824,0
26,43239.855376891275,0.7415313929981225,0
52,14266.458896836015,0.3004367320122403,0
34,11410.115226065422,0.9974852285311241,1
44,17759.37671736362,0.8650815339507283,0
68,31526.34449051983,0.18843940091318356,0
52,16425.865349060998,0.06911814642630865,0
49,91815.58974715469,0.37314664201646575,0
76,51935.07526290246,0.639471225494581,0
19,40626.763921789665,0.1330362287748461,0
45,17075.09042747444,0.31963571925127676,0
74,67785.85975877942,0.764205355588985,0
60,38119.6074851511,0.391366764457448,0
53,19654.73035941916,0.6198929821634072,0
22,58439.53240343279,0.634523233307188,0
67,15415.784657007483,0.6442716619759928,0
78,21707.363221662286,0.9616130324827253,0
68,47942.32166118189,0.18940710667841654,0
67,6109.96382376795,0.918111191042053,0
36,68682.36706501886,0.9249498468080347,1
56,41562.271211115905,0.007085542808664802,1
62,67240.2071446515,0.3937345947590821,1
79,83664.82204612259,0.8762590041121873,0
36,23281.609635440353,0.8073136509713718,0
55,30064.369679471143,0.9027447808375858,0
73,3442.4092655164245,0.6705941278450547,0
31,68466.40968005739,0.2985678585690926,0
36,57747.382413866726,0.8929143547173537,1
61,13103.670924427328,0.11261268091898946,0
78,6259.338632209929,0.38232634974728397,1
18,33874.56530153101,0.32874598145491996,0
23,93180.49502200294,0.0009303596868114328,0
48,90584.5207700064,0.18487172009848296,0
57,95129.00692051483,0.46864326167507,0
59,37934.989584134426,0.018361240740388918,0
75,4008.73705579954,0.08793389402935559,0
27,40956.81260920665,0.06701986496591428,0
68,84667.86220732606,0.4635615930961319,0
29,52160.51843841591,0.4447704983829186,0
69,20171.169018646324,0.9735061462406277,0
79,71714.65416872816,0.6487155904339552,0
34,93683.47065223541,0.28734708437061096,0
26,57356.45508039828,0.747409546743888,1
38,94947.70004148474,0.07292436016059578,0
24,13559.970819843224,0.31156852333548346,0
56,24934.186556514556,0.1507403211979118,0
48,53037.27724668386,0.32293212051528086,0
21,99161.96812391738,0.3514412613949315,0
73,40202.178682678044,0.31971750116817743,0
75,13303.362338289582,0.1640429259725933,0
42,74092.18157554364,0.513678751229416,0
54,6103.506423008236,0.9328797668114361,1
24,52059.284314347606,0.16252207661762086,0
23,13792.907223534647,0.6438924780472084,1
