age,income,utilization,default_flag
29,14475.37973832939,0.8117893673272056,0
53,97639.25385815023,0.7378331378358198,0
67,98229.47256944087,0.07795029627360628,0
31,8188.203558539949,0.018632003807204423,0
53,60383.4220208262,0.6342852723844774,0
39,52910.93925654473,0.6251642179326757,0
66,91393.69147604574,0.13035079777478875,0
51,60575.23463518808,0.5121890558298378,1
45,60590.50383299854,0.7823953693682364,0
74,30885.937779217256,0.04503672103663725,0
61,63336.18725366329,0.29102302078583986,0
65,37186.41184791577,0.5916000455645701,0
73,61235.202711105085,0.9741311976752933,1
41,89848.61994950582,0.7992016635800822,0
36,8853.359965433528,0.46515233185017146,0
27,60142.355972840836,0.1355886466929388,0
64,12091.129895374263,0.18390872289741145,1
20,90819.87638912749,0.6552721906546017,1
30,54678.754661659754,0.27050204051525584,0
67,32087.032434418674,0.4102574161297813,0
63,66975.93225268228,0.9502086972294361,1
69,93566.29235186275,0.7132890246750679,0
57,32154.165253005056,0.650886732503491,1
78,23196.988355277812,0.7192461429117744,0
46,64383.32023765129,0.4084001620149983,1
60,48226.602925773695,0.12785187069288506,1
79,94758.37221866475,0.5988888074924676,0
65,1164.1677502548102,0.11862627693783034,0
28,3486.695460514656,0.7371777234887242,1
35,8917.980756102876,0.6460586038271854,0
74,27312.499472089745,0.26609108371712387,1
26,79980.54286035102,0.7822411019495328,0
18,94777.75578268788,0.25549143930003915,0
48,73462.74448374203,0.661228347428786,0
52,53833.58580389907,0.6051112140410316,0
44,1857.8071730371214,0.5727315010610841,1
58,39611.86845224935,0.5081280101954727,0
25,65088.21171659606,0.5215667882099067,0
49,47064.61100830511,0.17835187935049512,0
53,65997.95007917914,0.889733357196897,0
34,7577.5365739403605,0.6488261207703626,0
78,73680.2946259053,0.8774962936639542,1
74,17947.17192268262,0.5600816980520581,0
42,32361.88655602126,0.3016612130519566,1
58,98218.37877601634,0.7746668970599154,0
55,46010.841186458136,0.8469000498961063,0
56,17541.994454580046,0.9765895927988733,0
63,32880.290655203775,0.1722872990199974,0
38,52235.13861749976,0.2739609905131771,0
80,90976.6955454671,0.46585975690799086,0
48,94374.05384317321,0.15840869494749266,1
27,13629.376862383693,0.22775016867428066,0
42,10724.290456342405,0.3438088358141824,1
62,68149.70880614608,0.14820943179550006,0
24,58412.42641675674,0.580732767283492,0
78,40909.09978946801,0.6485827857651341,0
79,70954.1296053815,0.7422721186542158,0
80,61785.20723056525,0.6097937712011079,0
78,9728.701335729482,0.5872920257742311,1
28,72427.15133790085,0.8577237233712462,1
53,10574.810885861163,0.31257317446077004,0
19,15863.400499106063,0.10428177361559499,0
49,59878.344561604,0.824325504088303,0
35,63886.835239753585,0.41493196404285426,0
54,16573.379211050567,0.7494108833431468,0
78,35738.92024518512,0.8512749693854195,0
68,81877.2782213747,0.4892808418089275,0
33,39963.97874479546,0.23784858562454225,0
56,51993.676953923095,0.11620795276118534,0
47,68772.33951277785,0.07548081539283835,0
34,65985.08945521362,0.7787155209549123,0
28,97110.01679867314,0.3153156060601895,0
74,72737.05977899765,0.08782226424425599,0
38,95893.21957366924,0.6415241691401264,1
59,25771.88568637201,0.21657431856316078,0
40,46578.941713659464,0.09112672470399952,1
59,67941.67441975823,0.19964070674091627,0
27,95306.85585021356,0.9302237752436219,1
20,63705.44560612768,0.05604809410325762,0
36,59739.650449899425,0.18314999244726604,0
70,99443.05250197917,0.784640622133412,0
47,64111.17512774157,0.6559578262203947,1
33,11866.821563762871,0.9009250916203047,0
46,20291.917196650506,0.7290622074245398,0
34,17975.341373937543,0.6831480286470006,0
69,44991.23351202107,0.4785306357379021,1
50,92335.09699930016,0.9085622745931333,0
23,82819.22260031103,0.297567204073515,1
53,11132.584711337126,0.5538349221454774,0
29,9523.894820307509,0.20884695063985415,0
71,92948.27475780137,0.2875617537888848,0
74,83907.05536837246,0.8333007451654243,0
67,78631.98034372048,0.033158970319174585,0
63,56809.03974325991,0.9039776641227507,0
63,21373.820848567968,0.6435966458684735,1
72,74042.99664117952,0.2886052931978662,0
24,71882.34154876736,0.28131779368116694,1
55,49720.56657726371,0.9355815993344048,0
45,45705.97212954709,0.1630643615032965,0
60,29433.99893339219,0.17082308845664174,1
40,80179.94169964848,0.8218837751629531,0
67,10612.676848427698,0.5337899777845606,0
36,6862.255455195686,0.5367645250867555,0
34,99907.89030442093,0.4588432001682199,1
71,20490.420284843378,0.7254545651983991,0
65,17467.827971240677,0.43217389313699106,0
79,44081.02229982937,0.859355972638662,1
33,19309.575284940616,0.577201909787444,1
77,25801.617060951536,0.4299658091013988,0
20,23044.17986280311,0.45277981178296167,0
78,97283.40782149351,0.5193429322792654,0
21,62413.23877081428,0.5692424534922468,0
43,33875.786719310316,0.48395152816479936,0
61,71566.11581552014,0.28527791083028853,0
29,18755.25296425138,0.44245193237617275,1
67,39708.331745213196,0.7886135164081814,0
61,9452.060192826953,0.5384086138474021,0
27,87951.06217203413,0.28722535236181335,0
59,13358.68649381748,0.286104706527582,0
46,52798.44677177407,0.03193628729846043,1
40,46445.969484638765,0.6291038859830052,1
